School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Mary's South Side,0.14,14.97,15.1,134,44,85
Ladue Horton Watkins,3.42,11.52,14.93,111,66,86
Marionville,1.44,13.18,14.62,122,57,87
Adrian,10.15,4.45,14.61,73,110,88
Hazelwood East,1.75,12.82,14.57,121,59,89
Raytown South,5.91,8.48,14.39,96,81,90
Lafayette County,12.29,1.63,13.91,63,129,91
Grandview,6.96,6.78,13.74,92,97,92
Carl Junction,4.09,9.61,13.71,106,76,93
Harrisonville,4.31,8.72,13.03,105,80,94
Central (St. Joseph),9.46,3.12,12.57,76,116,95
Pattonville,1.22,11.29,12.51,127,68,96
Poplar Bluff,5.04,7.21,12.25,102,93,97
Sullivan,4.04,7.79,11.84,107,88,98
Neosho,9.23,2.28,11.51,78,122,99
St. Clair,8.92,2.58,11.49,82,120,100
Reeds Spring,9.1,2.15,11.24,80,123,101
Liberty (Wentzville),9.07,2.08,11.15,81,124,102
Cassville,3.3,7.45,10.76,113,90,103
North Point,-0.34,10.91,10.56,138,70,104
Ft. Zumwalt South,5.33,4.97,10.3,100,104,105
Washington,6.67,3.37,10.04,95,114,106
Warrensburg,15.88,-6.51,9.37,47,200,107
Ozark,1.43,7.64,9.07,123,89,108
Oakville,5.79,2.97,8.76,99,117,109
Father Tolton with Calvary Lutheran,3.85,4.55,8.41,109,108,110
Aurora,-2.2,10.36,8.17,148,74,111
Ste. Genevieve,2.82,5.29,8.11,117,101,112
Westminster Christian Academy,3.9,3.74,7.64,108,112,113
Vashon,-2.33,9.83,7.5,149,75,114
Scott City,7.1,-0.04,7.06,90,142,115
Logan-Rogersville,-6.16,13.2,7.04,172,56,116
Moberly,-0.36,7.35,7.0,140,92,117
Glendale,5.14,1.81,6.95,101,127,118
Osage,-6.37,13.31,6.93,176,55,119
California,0.87,5.55,6.42,130,100,120
Lift for Life Academy Charter,-2.38,8.01,5.64,150,85,121
Rolla,-0.36,5.98,5.62,139,98,122
Pacific,4.46,0.69,5.16,104,137,123
Centralia,3.41,1.08,4.49,112,133,124
Farmington,-0.23,4.63,4.39,137,107,125
Francis Howell Central,5.84,-1.49,4.35,98,153,126
Cameron,0.27,3.82,4.09,132,111,127
Parkway West,-2.57,5.76,3.2,152,99,128
St. Vincent,1.0,2.02,3.01,128,125,129
Belton,3.76,-0.89,2.87,110,150,130
Lutheran St. Charles,2.49,0.04,2.52,119,141,131
Dexter,-0.62,2.57,1.95,142,121,132
Waynesville,0.04,1.87,1.91,136,126,133
Fox,2.53,-2.57,-0.03,118,161,134
Parkway Central,0.46,-0.55,-0.09,131,146,135
Boonville,7.37,-7.71,-0.34,89,209,136
Raytown,-5.76,5.29,-0.47,171,102,137
Central (New Madrid County),4.92,-5.52,-0.61,103,188,138
St. Michael the Archangel,3.29,-4.09,-0.8,114,180,139
Union,3.15,-4.03,-0.88,116,179,140
North Platte,-0.44,-0.79,-1.22,141,149,141
Chaminade College Prep,0.24,-1.84,-1.6,133,154,142
Van Horn,-2.65,0.69,-1.97,153,138,143
Timberland,1.37,-3.74,-2.37,124,174,144
Strafford,-5.16,2.71,-2.45,168,119,145
North Kansas City,-4.51,1.72,-2.79,165,128,146
Eldon,10.04,-13.38,-3.34,74,242,147
North County,-6.75,3.27,-3.48,179,115,148
Orchard Farm,-4.43,0.83,-3.6,163,136,149
Vianney,-4.11,0.32,-3.79,161,139,150
Butler,-1.18,-2.71,-3.89,144,163,151
Webster Groves,-1.04,-3.03,-4.07,143,167,152
Forsyth,7.09,-11.66,-4.57,91,233,153
Mountain Grove,-4.41,-0.26,-4.67,162,143,154
Liberty (Mountain View),-2.11,-2.6,-4.71,147,162,155
Tipton,-2.81,-1.94,-4.75,154,155,156
Hermann,-4.46,-0.76,-5.23,164,148,157
Hickman,-6.3,1.04,-5.26,174,134,158
Wright City,0.08,-5.58,-5.5,135,190,159
Hallsville,1.29,-7.11,-5.82,125,205,160
Warsaw,-2.97,-2.89,-5.86,156,165,161
Mid-Buchanan,-6.98,0.93,-6.05,180,135,162
Winnetonka,-10.29,3.74,-6.55,197,113,163
Francis Howell North,-8.6,1.32,-7.28,185,131,164
William Chrisman,-2.94,-4.35,-7.29,155,182,165
Chillicothe,-1.78,-5.52,-7.31,146,189,166
Milan,-3.64,-3.89,-7.53,158,175,167
Caruthersville,-1.66,-6.56,-8.22,145,201,168
Ruskin,-8.05,-0.35,-8.39,182,145,169
Holden,-8.12,-0.31,-8.42,183,144,170
